strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc
cqr,sinex_het,0.896666667,6.359273539,0.622072288,4831.903146,0.094001055,5.0,300,student,"(200, 1000)",[[0.9        0.93333333 0.9        0.9        0.85      ]]
cqr,sinex_het,0.896666667,6.114029098,0.628556952,4517.507126,0.087795496,10.0,300,student,"(200, 1000)",[[0.91666667 0.93333333 0.9        0.83333333 0.9       ]]
cqr,sinex_het,0.923333333,5.954744418,0.618661963,4298.384428,0.089969873,1000.0,300,student,"(200, 1000)",[[0.98333333 0.9        0.93333333 0.9        0.9       ]]
split,nmm,0.93,1.652193218,0.864199714,19461.05688,13.68048954,0.0,500,normal,"(200, 1000)",999
split,nmm,0.89,2.146273764,0.832569042,17894.39022,14.87766242,0.2,500,normal,"(200, 1000)",999
split,nmm,0.95,3.020154328,0.784695451,16792.56865,15.15513444,0.5,500,normal,"(200, 1000)",999
split,nmm,0.85,3.956487923,0.769387227,15019.53239,12.47453427,1.0,500,normal,"(200, 1000)",999
jackknife_plus,nmm,0.903333333,1.113886027,0.908445822,20618.12811,33.79450369,0.0,500,normal,"(200, 1000)",[[1.         0.91666667 0.9        0.73333333 0.96666667]]
jackknife_plus,nmm,0.9,1.378087252,0.892495376,20092.92488,35.73225236,0.2,500,normal,"(200, 1000)",[[0.91666667 0.81666667 0.81666667 0.95       1.        ]]
jackknife_plus,nmm,0.926666667,2.301084549,0.835958299,18341.31281,35.33974743,0.5,500,normal,"(200, 1000)",[[0.96666667 0.86666667 0.93333333 0.91666667 0.95      ]]
jackknife_plus,nmm,0.906666667,3.956027663,0.769415944,15476.84552,31.84108496,1.0,500,normal,"(200, 1000)",[[0.96666667 0.91666667 0.86666667 0.88333333 0.9       ]]
jackknife_plus_ab,nmm,0.896666667,0.925200664,0.923954528,21053.48787,347.4173193,0.0,500,normal,"(200, 1000)",[[0.6        1.         0.88333333 1.         1.        ]]
jackknife_plus_ab,nmm,0.896666667,1.280056958,0.900142712,20308.49089,356.7464254,0.2,500,normal,"(200, 1000)",[[0.98333333 0.68333333 0.95       0.95       0.91666667]]
jackknife_plus_ab,nmm,0.916666667,2.163432806,0.845771659,18658.60473,336.1290283,0.5,500,normal,"(200, 1000)",[[0.96666667 0.8        0.98333333 0.91666667 0.91666667]]
jackknife_plus_ab,nmm,0.9,3.771059812,0.780197154,15797.23633,320.6489656,1.0,500,normal,"(200, 1000)",[[0.91666667 0.96666667 0.88333333 0.85       0.88333333]]
cqr,nmm,0.903333333,1.647056709,0.864622669,17074.85523,0.093812704,0.0,500,normal,"(200, 1000)",[[0.81666667 0.88333333 0.95       0.93333333 0.93333333]]
cqr,nmm,0.936666667,1.4001659,0.890771823,19025.31886,0.094998837,0.2,500,normal,"(200, 1000)",[[0.85       0.98333333 0.93333333 0.96666667 0.95      ]]
cqr,nmm,0.853333333,2.071488492,0.85232462,18262.97341,0.107001781,0.5,500,normal,"(200, 1000)",[[0.68333333 0.88333333 0.85       0.91666667 0.93333333]]
cqr,nmm,0.873333333,3.594314981,0.790498475,16413.07943,0.107003212,1.0,500,normal,"(200, 1000)",[[0.75       0.83333333 0.91666667 0.93333333 0.93333333]]
split,nmm,0.9,5.385339773,0.731241454,12941.78989,11.15029168,4.0,500,student,"(200, 1000)",999
split,nmm,0.88,5.838740401,0.719243212,11875.92346,10.03081489,5.0,500,student,"(200, 1000)",999
split,nmm,0.89,4.109527412,0.737067427,15530.4605,14.39819145,10.0,500,student,"(200, 1000)",999
split,nmm,0.92,4.686185598,0.713683783,14704.22766,13.19539428,1000.0,500,student,"(200, 1000)",999
jackknife_plus,nmm,0.946666667,7.418086324,0.629794671,8083.75745,21.4587574,4.0,500,student,"(200, 1000)",[[0.95       1.         0.95       0.96666667 0.86666667]]
jackknife_plus,nmm,0.9,4.644746061,0.776656854,14835.47173,34.66910553,5.0,500,student,"(200, 1000)",[[0.88333333 0.86666667 0.9        0.93333333 0.91666667]]
jackknife_plus,nmm,0.98,8.620361526,0.448456047,5965.224618,19.37109661,10.0,500,student,"(200, 1000)",[[1.         1.         0.98333333 0.98333333 0.93333333]]
jackknife_plus,nmm,0.863333333,3.409853461,0.791664172,16647.32441,34.11313605,1000.0,500,student,"(200, 1000)",[[0.86666667 0.78333333 0.88333333 0.88333333 0.9       ]]
jackknife_plus_ab,nmm,0.896666667,4.700393657,0.765424084,14486.03893,300.2911599,4.0,500,student,"(200, 1000)",[[0.85       0.93333333 0.85       0.91666667 0.93333333]]
jackknife_plus_ab,nmm,0.893333333,4.458163864,0.785628645,15120.14101,310.4367268,5.0,500,student,"(200, 1000)",[[0.88333333 0.88333333 0.93333333 0.81666667 0.95      ]]
jackknife_plus_ab,nmm,0.883333333,3.690704729,0.763864067,16276.80583,312.9797244,10.0,500,student,"(200, 1000)",[[0.91666667 0.8        0.86666667 0.9        0.93333333]]
jackknife_plus_ab,nmm,0.853333333,3.354121291,0.795068621,16672.93882,314.1396987,1000.0,500,student,"(200, 1000)",[[0.91666667 0.76666667 0.83333333 0.88333333 0.86666667]]
cqr,nmm,0.923333333,4.832695532,0.758821076,14832.64134,0.115664244,4.0,500,student,"(200, 1000)",[[0.83333333 0.95       0.93333333 0.93333333 0.96666667]]
cqr,nmm,0.88,4.489607574,0.784116392,15372.86416,0.121753693,5.0,500,student,"(200, 1000)",[[0.76666667 0.88333333 0.83333333 0.93333333 0.98333333]]
cqr,nmm,0.926666667,4.448066863,0.715406831,15366.27099,0.10751462,10.0,500,student,"(200, 1000)",[[0.81666667 0.93333333 0.98333333 0.95       0.95      ]]
cqr,nmm,0.943333333,4.053849169,0.752317061,15609.6182,0.110511541,1000.0,500,student,"(200, 1000)",[[0.91666667 0.91666667 0.91666667 0.98333333 0.98333333]]
split,sinex_het,0.913333333,6.47560364,0.576952166,3266.410328,3.676243067,0.0,500,normal,"(200, 1000)",999
split,sinex_het,0.893333333,6.484136125,0.57667747,4015.341626,3.687409878,0.2,500,normal,"(200, 1000)",999
split,sinex_het,0.933333333,6.590198467,0.523189873,3188.587591,4.063828945,0.5,500,normal,"(200, 1000)",999
split,sinex_het,0.903333333,6.556939638,0.532988275,3535.439769,4.424477816,1.0,500,normal,"(200, 1000)",999
jackknife_plus,sinex_het,0.906666667,4.912778459,0.679050774,6151.215455,11.31431079,0.0,500,normal,"(200, 1000)",[[0.83333333 0.88333333 0.88333333 0.93333333 1.        ]]
jackknife_plus,sinex_het,0.85,4.621300076,0.698292633,6650.209592,10.9334805,0.2,500,normal,"(200, 1000)",[[0.93333333 0.85       0.8        0.78333333 0.88333333]]
jackknife_plus,sinex_het,0.883333333,5.2148841,0.622696088,5635.714104,12.05415988,0.5,500,normal,"(200, 1000)",[[0.93333333 0.91666667 0.88333333 0.86666667 0.81666667]]
jackknife_plus,sinex_het,0.896666667,6.523506827,0.535369495,3725.73427,11.2910583,1.0,500,normal,"(200, 1000)",[[0.93333333 0.95       0.85       0.93333333 0.81666667]]
jackknife_plus_ab,sinex_het,0.896666667,4.702386709,0.692795577,6326.879625,108.195632,0.0,500,normal,"(200, 1000)",[[0.85       0.96666667 0.9        0.88333333 0.88333333]]
jackknife_plus_ab,sinex_het,0.84,4.483645297,0.707278745,6806.544688,112.1983824,0.2,500,normal,"(200, 1000)",[[0.9        0.8        0.85       0.93333333 0.71666667]]
jackknife_plus_ab,sinex_het,0.88,4.987742991,0.639129964,5834.221623,114.2757864,0.5,500,normal,"(200, 1000)",[[0.93333333 0.95       0.91666667 0.91666667 0.68333333]]
jackknife_plus_ab,sinex_het,0.866666667,6.063517526,0.568131165,4375.506113,101.7945049,1.0,500,normal,"(200, 1000)",[[0.83333333 0.91666667 0.86666667 0.95       0.76666667]]
cqr,sinex_het,0.93,4.315113023,0.718095322,6644.123697,0.083770752,0.0,500,normal,"(200, 1000)",[[0.98333333 0.95       0.91666667 0.86666667 0.93333333]]
cqr,sinex_het,0.876666667,4.458391726,0.708929607,6276.311833,0.083966255,0.2,500,normal,"(200, 1000)",[[1.         0.88333333 0.88333333 0.75       0.86666667]]
cqr,sinex_het,0.923333333,5.139722671,0.628133948,5379.453759,0.083191395,0.5,500,normal,"(200, 1000)",[[0.98333333 0.95       0.88333333 0.93333333 0.86666667]]
cqr,sinex_het,0.846666667,5.651719924,0.597459985,5134.273468,0.084827423,1.0,500,normal,"(200, 1000)",[[0.9        0.8        0.85       0.81666667 0.86666667]]
split,sinex_het,0.913333333,7.327975962,0.603169224,3864.402652,5.36315155,4.0,500,student,"(200, 1000)",999
split,sinex_het,0.93,7.183897851,0.526907413,3456.079628,3.967707634,5.0,500,student,"(200, 1000)",999
split,sinex_het,0.763333333,4.064464162,0.76377918,7807.49343,4.821321487,10.0,500,student,"(200, 1000)",999
split,sinex_het,0.91,6.642244624,0.570432103,4348.356459,4.574916363,1000.0,500,student,"(200, 1000)",999
jackknife_plus,sinex_het,0.886666667,6.260050967,0.661000379,5131.088133,13.75204253,4.0,500,student,"(200, 1000)",[[0.88333333 0.91666667 0.96666667 0.83333333 0.83333333]]
jackknife_plus,sinex_het,0.926666667,6.38948361,0.57922324,4399.835161,11.99739242,5.0,500,student,"(200, 1000)",[[1.         0.95       0.86666667 0.88333333 0.93333333]]
jackknife_plus,sinex_het,0.936666667,6.11207113,0.64479579,5002.240084,10.57945538,10.0,500,student,"(200, 1000)",[[0.93333333 0.95       0.96666667 0.91666667 0.91666667]]
jackknife_plus,sinex_het,0.89,5.739080977,0.628841578,5238.355531,11.68894076,1000.0,500,student,"(200, 1000)",[[0.93333333 0.9        0.93333333 0.88333333 0.8       ]]
jackknife_plus_ab,sinex_het,0.876666667,6.141858645,0.667400583,5068.18496,108.3153379,4.0,500,student,"(200, 1000)",[[0.88333333 0.81666667 0.9        0.93333333 0.85      ]]
jackknife_plus_ab,sinex_het,0.913333333,6.345321019,0.582131855,4338.288135,108.1615164,5.0,500,student,"(200, 1000)",[[0.96666667 0.88333333 0.91666667 0.88333333 0.91666667]]
jackknife_plus_ab,sinex_het,0.933333333,6.04480208,0.64870528,5187.006984,111.8171527,10.0,500,student,"(200, 1000)",[[0.96666667 0.93333333 0.93333333 0.93333333 0.9       ]]
jackknife_plus_ab,sinex_het,0.863333333,5.447454222,0.647700881,5603.433354,102.3654146,1000.0,500,student,"(200, 1000)",[[0.76666667 0.91666667 0.86666667 0.93333333 0.83333333]]
cqr,sinex_het,0.91,7.158922457,0.612323996,3913.467908,0.09100914,4.0,500,student,"(200, 1000)",[[0.81666667 0.91666667 0.95       0.91666667 0.95      ]]
cqr,sinex_het,0.856666667,5.853675021,0.614507913,4560.577051,0.083613396,5.0,500,student,"(200, 1000)",[[0.75       0.8        0.91666667 0.86666667 0.95      ]]
cqr,sinex_het,0.926666667,6.326476673,0.632336017,4473.405301,0.084999561,10.0,500,student,"(200, 1000)",[[0.93333333 0.93333333 0.9        0.91666667 0.95      ]]
cqr,sinex_het,0.876666667,5.801452382,0.624807611,5178.950285,0.126259804,1000.0,500,student,"(200, 1000)",[[0.9        0.86666667 0.85       0.9        0.86666667]]
split,nmm,0.913333333,0.831569852,0.931650215,21346.68416,16.78310275,0.0,1000,normal,"(200, 1000)",999
split,nmm,0.876666667,1.093584043,0.91302103,20732.50409,17.47748756,0.2,1000,normal,"(200, 1000)",999
split,nmm,0.883333333,2.191901481,0.840229063,18501.79115,16.36452651,0.5,1000,normal,"(200, 1000)",999
split,nmm,0.923333333,4.088907193,0.73644981,16025.31496,14.91773319,1.0,1000,normal,"(200, 1000)",999
jackknife_plus,nmm,0.903333333,0.942159628,0.922560612,21041.11083,43.55612493,0.0,1000,normal,"(200, 1000)",[[1.         1.         1.         0.88333333 0.63333333]]
jackknife_plus,nmm,0.906666667,1.330023919,0.894216185,20175.76228,41.66237617,0.2,1000,normal,"(200, 1000)",[[0.98333333 0.9        0.88333333 0.76666667 1.        ]]
jackknife_plus,nmm,0.876666667,2.084038897,0.848091087,18770.86462,43.75002456,0.5,1000,normal,"(200, 1000)",[[0.85       0.86666667 0.81666667 0.93333333 0.91666667]]
jackknife_plus,nmm,0.91,3.850687786,0.751804525,15928.78143,40.53691816,1.0,1000,normal,"(200, 1000)",[[0.83333333 0.88333333 0.95       0.93333333 0.95      ]]
jackknife_plus_ab,nmm,0.9,0.792949024,0.934824761,21431.24517,408.9426911,0.0,1000,normal,"(200, 1000)",[[1.         0.95       0.85       0.73333333 0.96666667]]
jackknife_plus_ab,nmm,0.906666667,1.18456242,0.9057855,20544.29208,402.4747255,0.2,1000,normal,"(200, 1000)",[[1.         1.         0.83333333 0.81666667 0.88333333]]
jackknife_plus_ab,nmm,0.88,2.04664145,0.850817159,18911.35489,396.8211868,0.5,1000,normal,"(200, 1000)",[[0.88333333 0.73333333 0.93333333 0.91666667 0.93333333]]
jackknife_plus_ab,nmm,0.896666667,3.720322818,0.760207243,16266.22095,379.4250095,1.0,1000,normal,"(200, 1000)",[[0.95       0.85       0.83333333 0.91666667 0.93333333]]
cqr,nmm,0.903333333,2.093707622,0.827910877,16099.92879,0.097172499,0.0,1000,normal,"(200, 1000)",[[0.8        0.9        0.91666667 0.93333333 0.96666667]]
cqr,nmm,0.936666667,1.765559972,0.859574603,17915.25565,0.106984615,0.2,1000,normal,"(200, 1000)",[[0.83333333 0.95       0.98333333 0.95       0.96666667]]
cqr,nmm,0.876666667,1.761690776,0.87158747,19274.26066,0.105967999,0.5,1000,normal,"(200, 1000)",[[0.81666667 0.85       0.83333333 0.91666667 0.96666667]]
cqr,nmm,0.896666667,3.689586254,0.762188363,16595.22162,0.113780975,1.0,1000,normal,"(200, 1000)",[[0.8        0.86666667 0.9        0.95       0.96666667]]
split,nmm,0.96,5.133085899,0.704636287,13375.80237,12.40433741,4.0,1000,student,"(200, 1000)",999
split,nmm,0.893333333,4.428661593,0.760475054,14944.74305,13.69993329,5.0,1000,student,"(200, 1000)",999
split,nmm,0.916666667,4.239156493,0.732034531,15523.7889,15.50578618,10.0,1000,student,"(200, 1000)",999
split,nmm,0.916666667,3.863383626,0.754303737,15638.02275,16.71787834,1000.0,1000,student,"(200, 1000)",999
jackknife_plus,nmm,0.936666667,4.538655217,0.738841767,15027.40953,36.78225207,4.0,1000,student,"(200, 1000)",[[0.9        0.95       0.95       0.91666667 0.96666667]]
jackknife_plus,nmm,0.896666667,4.450163938,0.759312121,14953.2598,39.17117095,5.0,1000,student,"(200, 1000)",[[0.96666667 0.9        0.9        0.86666667 0.85      ]]
jackknife_plus,nmm,0.91,3.899190135,0.753524589,15974.83109,40.72192955,10.0,1000,student,"(200, 1000)",[[0.9        0.81666667 0.96666667 0.88333333 0.98333333]]
jackknife_plus,nmm,0.89,3.487335882,0.778219031,16562.2124,44.09272575,1000.0,1000,student,"(200, 1000)",[[0.95       0.91666667 0.83333333 0.93333333 0.81666667]]
jackknife_plus_ab,nmm,0.926666667,4.330838227,0.750800155,15336.42934,391.1085072,4.0,1000,student,"(200, 1000)",[[0.93333333 0.9        0.93333333 0.96666667 0.9       ]]
jackknife_plus_ab,nmm,0.883333333,4.252333126,0.770011629,15311.27594,366.4182615,5.0,1000,student,"(200, 1000)",[[0.95       0.93333333 0.88333333 0.78333333 0.86666667]]
jackknife_plus_ab,nmm,0.886666667,3.733604366,0.763991524,16335.79252,385.3588111,10.0,1000,student,"(200, 1000)",[[0.86666667 0.83333333 0.9        0.95       0.88333333]]
jackknife_plus_ab,nmm,0.88,3.368986581,0.785745346,16857.73253,381.0561738,1000.0,1000,student,"(200, 1000)",[[0.83333333 0.88333333 0.83333333 0.95       0.9       ]]
cqr,nmm,0.926666667,4.777822628,0.725080393,14903.12583,0.13800025,4.0,1000,student,"(200, 1000)",[[0.86666667 0.95       0.93333333 0.96666667 0.91666667]]
cqr,nmm,0.886666667,4.673537406,0.747230805,14635.54286,0.122780323,5.0,1000,student,"(200, 1000)",[[0.88333333 0.85       0.93333333 0.86666667 0.9       ]]
cqr,nmm,0.943333333,4.210590153,0.73383909,15747.80608,0.123748302,10.0,1000,student,"(200, 1000)",[[0.85       0.91666667 0.96666667 0.98333333 1.        ]]
cqr,nmm,0.87,3.253277928,0.793103563,17176.93264,0.114999056,1000.0,1000,student,"(200, 1000)",[[0.75       0.85       0.88333333 0.91666667 0.95      ]]
split,sinex_het,0.86,4.079311889,0.717744918,7542.885243,5.176915884,0.0,1000,normal,"(200, 1000)",999
split,sinex_het,0.933333333,5.218298386,0.593321342,4469.763572,4.280091524,0.2,1000,normal,"(200, 1000)",999
split,sinex_het,0.933333333,6.060200613,0.603872109,4974.383581,5.589623928,0.5,1000,normal,"(200, 1000)",999
split,sinex_het,0.853333333,5.227110582,0.675773349,5714.338346,4.795454979,1.0,1000,normal,"(200, 1000)",999
jackknife_plus,sinex_het,0.913333333,4.905878902,0.660554492,6156.191438,16.43024397,0.0,1000,normal,"(200, 1000)",[[0.95       0.91666667 0.93333333 0.88333333 0.88333333]]
jackknife_plus,sinex_het,0.923333333,4.957990855,0.613608232,5418.787219,17.7951355,0.2,1000,normal,"(200, 1000)",[[0.96666667 0.88333333 0.98333333 0.93333333 0.85      ]]
jackknife_plus,sinex_het,0.9,5.160806172,0.662662025,6213.291579,16.52944708,0.5,1000,normal,"(200, 1000)",[[0.98333333 0.98333333 0.9        0.85       0.78333333]]
jackknife_plus,sinex_het,0.92,5.881000451,0.63521534,5263.654479,16.30968857,1.0,1000,normal,"(200, 1000)",[[0.98333333 0.98333333 0.95       0.91666667 0.76666667]]
jackknife_plus_ab,sinex_het,0.91,4.858618853,0.663824539,6238.771685,146.0857809,0.0,1000,normal,"(200, 1000)",[[0.9        0.81666667 0.96666667 0.98333333 0.88333333]]
jackknife_plus_ab,sinex_het,0.926666667,5.012051082,0.609395053,5465.789601,157.5441923,0.2,1000,normal,"(200, 1000)",[[0.93333333 0.95       0.9        0.91666667 0.93333333]]
jackknife_plus_ab,sinex_het,0.9,5.084861908,0.667626149,6351.725059,155.9494841,0.5,1000,normal,"(200, 1000)",[[0.81666667 0.88333333 0.91666667 0.96666667 0.91666667]]
jackknife_plus_ab,sinex_het,0.896666667,5.569575131,0.654532555,5683.676387,148.9927583,1.0,1000,normal,"(200, 1000)",[[0.9        0.85       0.88333333 0.9        0.95      ]]
cqr,sinex_het,0.923333333,4.566415179,0.68404226,6141.527517,0.203999519,0.0,1000,normal,"(200, 1000)",[[0.98333333 0.91666667 0.91666667 0.9        0.9       ]]
cqr,sinex_het,0.91,4.417081392,0.655763234,6020.00098,0.185323715,0.2,1000,normal,"(200, 1000)",[[0.98333333 0.95       0.83333333 0.81666667 0.96666667]]
cqr,sinex_het,0.926666667,4.725572526,0.691110739,6450.257018,0.274002314,0.5,1000,normal,"(200, 1000)",[[0.98333333 0.9        0.85       0.93333333 0.96666667]]
cqr,sinex_het,0.883333333,5.677311737,0.647849738,5058.828706,0.160137177,1.0,1000,normal,"(200, 1000)",[[0.88333333 0.95       0.88333333 0.86666667 0.83333333]]
split,sinex_het,0.93,6.910419714,0.506262778,3780.83711,5.918417931,4.0,1000,student,"(200, 1000)",999
split,sinex_het,0.873333333,6.1987241,0.668241949,5072.675941,5.523985386,5.0,1000,student,"(200, 1000)",999
split,sinex_het,0.873333333,6.534806401,0.660084376,4669.412927,5.257260561,10.0,1000,student,"(200, 1000)",999
split,sinex_het,0.923333333,6.535191961,0.553543129,4164.803326,7.096927881,1000.0,1000,student,"(200, 1000)",999
jackknife_plus,sinex_het,0.923333333,6.282941206,0.551095118,4084.246467,13.7591722,4.0,1000,student,"(200, 1000)",[[0.88333333 0.91666667 0.96666667 0.95       0.9       ]]
jackknife_plus,sinex_het,0.88,6.149309625,0.670886834,5364.917528,15.91058946,5.0,1000,student,"(200, 1000)",[[0.93333333 0.93333333 0.78333333 0.85       0.9       ]]
jackknife_plus,sinex_het,0.856666667,5.819323408,0.697300172,5822.087914,15.32635999,10.0,1000,student,"(200, 1000)",[[0.91666667 0.83333333 0.9        0.86666667 0.76666667]]
jackknife_plus,sinex_het,0.93,6.156212112,0.579433204,4420.87095,15.46571732,1000.0,1000,student,"(200, 1000)",[[0.93333333 0.98333333 0.96666667 0.95       0.81666667]]
jackknife_plus_ab,sinex_het,0.9,5.999103373,0.571375108,4622.67152,164.9589443,4.0,1000,student,"(200, 1000)",[[0.78333333 0.93333333 0.91666667 0.93333333 0.93333333]]
jackknife_plus_ab,sinex_het,0.893333333,6.224891689,0.666841898,5310.437196,169.2758284,5.0,1000,student,"(200, 1000)",[[0.76666667 0.85       0.96666667 0.95       0.93333333]]
jackknife_plus_ab,sinex_het,0.846666667,5.703890179,0.703303867,6003.666675,156.4698539,10.0,1000,student,"(200, 1000)",[[0.73333333 0.78333333 0.91666667 0.88333333 0.91666667]]
jackknife_plus_ab,sinex_het,0.92,5.824762944,0.602076684,4798.795868,146.4904687,1000.0,1000,student,"(200, 1000)",[[0.93333333 0.96666667 0.91666667 0.9        0.88333333]]
