strategy,data_name,coverage,mean_width,cwc,mwi,total_time,noise_std,num_samples,noise_type,layer_size,ssc,cv_size,optimiser,bagging_fraction,normalised_mean_width,num_features
split_resid_norm,poly_multi,0.983333333,0.161291958,0.944639758,3591.192063,86.05483961,1,300,normal,"(400, 2000, 2000, 2000)",[[0.91666667 1.         1.         1.         1.        ]],50,adam,1,0.055353682,3
jackknife_plus_ab,poly_multi,0.903333333,0.030143192,0.989655167,3963.0857,2515.073619,0,300,normal,"(400, 2000, 2000, 2000)",[[0.91666667 0.95       0.95       0.9        0.8       ]],50,adam,1,0.010344822,3
jackknife_plus_ab,poly_multi,0.91,0.031241567,0.989278128,3960.202688,2664.496622,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.98333333 0.91666667 0.91666667 0.9        0.83333333]],50,adam,1,0.010721773,3
jackknife_plus_ab,poly_multi,0.913333333,0.028429299,0.990243191,3968.281182,2720.516539,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.96666667 0.96666667 0.88333333 0.81666667]],50,adam,1,0.009756633,3
jackknife_plus_ab,poly_multi,0.916666667,0.023354423,0.991984735,3983.728963,2355.53348,1,300,normal,"(400, 2000, 2000, 2000)",[[0.98333333 0.93333333 0.91666667 0.96666667 0.78333333]],50,adam,1,0.008014989,3
split,poly_multi,0.97,0.183045577,0.976225844,9277.15932,130.9362638,0,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.023769372,5
split,poly_multi,0.913333333,0.144070355,0.981291578,9418.454836,109.8628745,0.2,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.018708247,5
split,poly_multi,0.986666667,0.241588307,0.96862129,9084.369506,129.7471733,0.5,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.031371435,5
split,poly_multi,0.99,0.460014579,0.940257219,8474.305835,137.5650005,1,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.059735165,5
split_resid_norm,poly_multi,0.933333333,1.847343697,0.760112454,7015.284894,149.1920769,0,300,normal,"(400, 2000, 2000, 2000)",[[0.68333333 0.98333333 1.         1.         1.        ]],50,adam,1,0.239886701,5
split_resid_norm,poly_multi,0.96,525.0721406,-67.18296841,3131.808968,95.80821443,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.8 1.  1.  1.  1. ]],50,adam,1,68.18321027,5
split_resid_norm,poly_multi,0.906666667,889257.6092,-115473.4866,891613.1918,102.5956101,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.53333333 1.         1.         1.         1.        ]],50,adam,1,115474.4917,5
split_resid_norm,poly_multi,0.966666667,26.35980517,-2.422940097,4427.638806,135.0517478,1,300,normal,"(400, 2000, 2000, 2000)",[[0.83333333 1.         1.         1.         1.        ]],50,adam,1,3.422950866,5
jackknife_plus_ab,poly_multi,0.923333333,0.129055306,0.983240996,9425.220934,3299.752272,0,300,normal,"(400, 2000, 2000, 2000)",[[0.98333333 1.         0.96666667 0.91666667 0.75      ]],50,adam,1,0.016758469,5
jackknife_plus_ab,poly_multi,0.91,0.121465842,0.984226962,9440.579971,3479.773708,0.2,300,normal,"(400, 2000, 2000, 2000)",[[1.         0.98333333 0.91666667 0.91666667 0.73333333]],50,adam,1,0.015772939,5
jackknife_plus_ab,poly_multi,0.923333333,0.131336584,0.982944761,9409.268821,3425.490901,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.98333333 0.96666667 0.96666667 0.95       0.75      ]],50,adam,1,0.017054704,5
jackknife_plus_ab,poly_multi,0.92,0.133463623,0.982668696,9400.846067,3743.717457,1,300,normal,"(400, 2000, 2000, 2000)",[[0.98333333 1.         1.         0.91666667 0.7       ]],50,adam,1,0.017330911,5
split,poly_multi,0.983333333,2.610253685,0.865184188,15881.25763,127.8427067,0,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.134809804,10
split,poly_multi,0.87,5.741000584,0.703498239,6006.038565,81.51255441,0.2,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.296501128,10
split,poly_multi,0.986666667,4.25142398,0.78042405,12219.98493,145.2693019,0.5,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.219570088,10
split,poly_multi,0.986666667,4.004927282,0.793154583,13018.37046,125.7009141,1,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.206839459,10
split_resid_norm,poly_multi,0.896666667,137.5951093,-6.10627078,6602.236156,98.06343007,0,300,normal,"(400, 2000, 2000, 2000)",[[0.48333333 1.         1.         1.         1.        ]],50,adam,1,7.106270848,10
split_resid_norm,poly_multi,0.966666667,166359594.3,-8591809.331,166361326.2,129.2627504,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.83333333 1.         1.         1.         1.        ]],50,adam,1,8591848.517,10
split_resid_norm,poly_multi,0.92,1277526.603,-65978.42667,1281316.07,119.3212857,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.6 1.  1.  1.  1. ]],50,adam,1,65979.45306,10
split_resid_norm,poly_multi,0.963333333,5.065060173,0.738405695,12704.47006,138.8615375,1,300,normal,"(400, 2000, 2000, 2000)",[[0.83333333 1.         0.98333333 1.         1.        ]],50,adam,1,0.261591343,10
jackknife_plus_ab,poly_multi,0.916666667,1.635167888,0.915549463,17948.20184,4543.861105,0,300,normal,"(400, 2000, 2000, 2000)",[[1.         0.98333333 0.96666667 0.96666667 0.66666667]],50,adam,1,0.084450283,10
jackknife_plus_ab,poly_multi,0.92,1.66268473,0.91412821,17915.60912,4415.075997,0.2,300,normal,"(400, 2000, 2000, 2000)",[[1.         1.         0.98333333 0.96666667 0.65      ]],50,adam,1,0.085871424,10
jackknife_plus_ab,poly_multi,0.913333333,1.630368582,0.915797421,18034.39678,4406.773853,0.5,300,normal,"(400, 2000, 2000, 2000)",[[1.         1.         0.96666667 0.98333333 0.61666667]],50,adam,1,0.084202417,10
jackknife_plus_ab,poly_multi,0.93,1.655656187,0.91449075,17962.2817,4315.634558,1,300,normal,"(400, 2000, 2000, 2000)",[[1.         1.         0.98333333 0.98333333 0.68333333]],50,adam,1,0.085508427,10
split,non_linear_multi,0.926666667,0.004090684,0.988483649,528.9311434,77.44159079,0,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.011515648,3
split,non_linear_multi,0.943333333,0.003825837,0.989228063,529.3197532,87.63123679,0.2,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.01077008,3
split,non_linear_multi,0.953333333,0.005048026,0.98578654,525.5155476,70.66902137,0.5,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.014210656,3
split,non_linear_multi,0.916666667,0.004188268,0.988209368,528.7040554,72.13179708,1,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.011790358,3
split_resid_norm,non_linear_multi,0.88,0.006117778,0.982777503,522.7525117,74.25099635,0,300,normal,"(400, 2000, 2000, 2000)",[[0.65       0.81666667 0.96666667 0.96666667 1.        ]],50,adam,1,0.017222104,3
split_resid_norm,non_linear_multi,0.843333333,0.010082307,0.971614263,512.4379964,81.27533126,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.48333333 0.76666667 0.96666667 1.         1.        ]],50,adam,1,0.028382617,3
split_resid_norm,non_linear_multi,0.946666667,0.011598309,0.967347592,507.2914855,63.51464176,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.85       0.9        0.98333333 1.         1.        ]],50,adam,1,0.032650301,3
split_resid_norm,non_linear_multi,0.946666667,0.005955102,0.983233702,523.6580664,79.98527837,1,300,normal,"(400, 2000, 2000, 2000)",[[0.81666667 0.93333333 0.98333333 1.         1.        ]],50,adam,1,0.016764157,3
jackknife_plus_ab,non_linear_multi,0.926666667,0.00452434,0.987262868,526.9469666,2190.524456,0,300,normal,"(400, 2000, 2000, 2000)",[[0.98333333 0.96666667 0.93333333 0.85       0.9       ]],50,adam,1,0.01273643,3
jackknife_plus_ab,non_linear_multi,0.913333333,0.003746631,0.989452714,529.7615209,2154.092471,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.86666667 0.86666667 0.96666667 0.98333333 0.88333333]],50,adam,1,0.01054711,3
jackknife_plus_ab,non_linear_multi,0.903333333,0.004113309,0.988420648,528.3878653,2163.582739,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.96666667 0.9        0.9        0.9        0.85      ]],50,adam,1,0.011579341,3
jackknife_plus_ab,non_linear_multi,0.913333333,0.003943845,0.988897539,529.1569692,2211.525386,1,300,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.86666667 0.95       0.91666667 0.9       ]],50,adam,1,0.011102285,3
split,non_linear_multi,0.94,0.048878005,0.968540514,1872.188316,97.18221998,0,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.031457936,5
split,non_linear_multi,0.963333333,0.022626571,0.985433562,1940.209458,135.5664942,0.2,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.014562485,5
split,non_linear_multi,0.946666667,0.059805916,0.961506755,1832.596828,104.3078492,0.5,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.038491151,5
split,non_linear_multi,0.963333333,0.01594919,0.989731114,1959.881181,137.1450133,1,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.010264916,5
split_resid_norm,non_linear_multi,0.943333333,0.49529965,0.681223338,1162.721069,107.7786143,0,300,normal,"(400, 2000, 2000, 2000)",[[0.71666667 1.         1.         1.         1.        ]],50,adam,1,0.318775383,5
split_resid_norm,non_linear_multi,0.963333333,110.1875146,-69.91652144,634.4332886,120.9782913,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.81666667 1.         1.         1.         1.        ]],50,adam,1,70.91680189,5
split_resid_norm,non_linear_multi,0.93,42883.51543,-27598.85141,43453.52541,130.6729779,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.65 1.   1.   1.   1.  ]],50,adam,1,27599.87625,5
split_resid_norm,non_linear_multi,0.903333333,255.9865654,-163.7532246,1061.191443,130.6009827,1,300,normal,"(400, 2000, 2000, 2000)",[[0.51666667 1.         1.         1.         1.        ]],50,adam,1,164.7532264,5
jackknife_plus_ab,non_linear_multi,0.913333333,0.020954236,0.986513656,1945.106512,3274.818664,0,300,normal,"(400, 2000, 2000, 2000)",[[0.96666667 0.91666667 0.93333333 0.85       0.9       ]],50,adam,1,0.013486169,5
jackknife_plus_ab,non_linear_multi,0.906666667,0.021680561,0.986046324,1943.253397,3290.109984,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.9        0.98333333 0.9        0.93333333 0.81666667]],50,adam,1,0.013953632,5
jackknife_plus_ab,non_linear_multi,0.903333333,0.019677037,0.987335827,1948.425419,3281.793466,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.93333333 0.93333333 0.95       0.9        0.8       ]],50,adam,1,0.012664162,5
jackknife_plus_ab,non_linear_multi,0.903333333,0.019165851,0.987664827,1951.220638,3331.634649,1,300,normal,"(400, 2000, 2000, 2000)",[[0.96666667 0.98333333 0.88333333 0.9        0.78333333]],50,adam,1,0.012335162,5
split,non_linear_multi,0.98,0.210115772,0.932062488,3560.270386,73.62911725,0,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.067931547,10
split,non_linear_multi,0.846666667,0.235211801,0.923952146,3427.821908,55.45730901,0.2,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.076045226,10
split,non_linear_multi,0.983333333,0.138308744,0.955277414,3759.196796,135.7676508,0.5,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.044715952,10
split,non_linear_multi,0.953333333,0.155026211,0.9498765,3702.758613,76.14536262,1,300,normal,"(400, 2000, 2000, 2000)",999,50,adam,1,0.050120798,10
split_resid_norm,non_linear_multi,0.96,13.14077586,-3.248471021,1249.432307,85.91905499,0,300,normal,"(400, 2000, 2000, 2000)",[[0.8 1.  1.  1.  1. ]],50,adam,1,4.248482716,10
split_resid_norm,non_linear_multi,0.963333333,316.346447,-101.2760823,980.8507187,85.50245643,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.81666667 1.         1.         1.         1.        ]],50,adam,1,102.2764886,10
split_resid_norm,non_linear_multi,0.956666667,0.941713025,0.695536938,2498.171087,121.5265749,0.5,300,normal,"(400, 2000, 2000, 2000)",[[0.78333333 1.         1.         1.         1.        ]],50,adam,1,0.304460829,10
split_resid_norm,non_linear_multi,0.95,11.55925924,-2.737163137,1218.988592,58.56534529,1,300,normal,"(400, 2000, 2000, 2000)",[[0.75 1.   1.   1.   1.  ]],50,adam,1,3.73716998,10
jackknife_plus_ab,non_linear_multi,0.913333333,0.091715388,0.970347755,3880.982834,4028.504779,0,300,normal,"(400, 2000, 2000, 2000)",[[1.         0.95       0.95       0.88333333 0.78333333]],50,adam,1,0.029652073,10
jackknife_plus_ab,non_linear_multi,0.92,0.096082932,0.96893549,3868.548715,3766.01543,0.2,300,normal,"(400, 2000, 2000, 2000)",[[0.98333333 0.98333333 0.91666667 0.9        0.81666667]],50,adam,1,0.031064123,10
jackknife_plus_ab,non_linear_multi,0.916666667,0.093742588,0.969692254,3874.675735,4011.94721,0.5,300,normal,"(400, 2000, 2000, 2000)",[[1.         0.95       0.95       0.91666667 0.76666667]],50,adam,1,0.030307477,10
jackknife_plus_ab,non_linear_multi,0.93,0.089200978,0.971159976,3885.331748,4090.245797,1,300,normal,"(400, 2000, 2000, 2000)",[[0.95       0.96666667 0.96666667 0.95       0.81666667]],50,adam,1,0.02883915,10
